path,bytes,sha256,git_status,proposed_class,referencing_tracked_files,drive_live_verified
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/countries.csv","4636","1a54aa0afc57b9e505fbcfcd131f30c0f3bc07bd456a351954f8eb516e6def49","tracked","RAW","1","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/daily.csv","3451","d9eaf4cbdb619fe96714591f4c8546ed1d31406d431a81793310f119381e11fe","tracked","RAW","2","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/devices.csv","182","8fa2624fc6d2f463c02bac928e5d7a32d1a0277f6845a06fae979ece36771909","tracked","RAW","1","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/page-query.csv","228131","205b4c989a37719e914618bd2e1698d246a9f182a89b3271dcbaf5a91bab8107","tracked","RAW","4","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/pages.csv","41135","1aa36d5692e08bb64692b6908719b5286900a158be7bdacbf7b2856ea39292a2","tracked","RAW","4","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/pilot-baseline.md","2634","d524cf3b54831846ccf70d3f49986bf7bc7110ef7e3852740c91fe4b9eac081d","tracked","REFERENCE","0","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/queries.csv","49857","ab454ef69587ae54673f8df17ed2a05e970492f07a8ffb405b87ddfc9c38a5fc","tracked","RAW","4","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/summary.csv","80","10a1cd25e307d0be0f67ba97b587682cf328a9d3a151206981e5342c4544d79c","tracked","RAW","1","NO"
"marketing/seo/search-console/image/2026-04-15_to_2026-07-12/summary.json","835","b520f8a2d630c967d3a7a5a08265316555c914a37989e39b8c008087fde6f003","tracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/action-plan.md","8670","02986047f854f3dd86940d02d38ef88fab6566f2270758637be9a16b52bf1809","untracked","WIP","3","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/countries.csv","7413","39b9f989fe1fd80f1f12850bb31de37b5c12fd66ebcf5b5f639401f4e1f269f3","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/daily.csv","1713","83633cb5c3bec39006d1cebff5ad56a23f9e22a1b967130cab3dcfcf6a5c0b39","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/devices.csv","205","0e530e673ec3ba64c3b7d205276cff3398dca7d04096c487454f9e44dbf98bb7","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/page-query-canonical.csv","1697299","0bdb3b12bb59e05107c84a59c635de721374809aab00e88ad1e8f48131726053","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/page-query.csv","2006012","6ddfcf1762f55ebd4d5947b28b6f0fcbd438c8d2489fa218b3f54b94bba110e6","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/pages-canonical.csv","152257","1062a5d82f8bfea223eebfdd64676bec1bfcdba575cdeef6a3267ae32e57d95e","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/pages.csv","177202","3839dd1c83688b5be33f377836770e53d36b629ce7a4916d7fd752ad81db592b","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/queries.csv","457850","08b5f5612e7a3268a5cfc2c9c1d162d19171f7b42a7b6b6d0266f7331cd38f84","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/summary.csv","83","873921fb03434974870fccd5227fc3155b58237ec36d0b68f48e84afb5cad1b7","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-07-08_to_2026-08-04/summary.json","1160","c122100e2fa52a4d8fc51ad85a09c531a1cde6eb24053734097ef4ed845987d9","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/action-plan.md","8654","a1ede7bf1d8cd6e51da13a60dd7317cca20fb1dec4b484fae6dc8e7d1645a092","untracked","WIP","3","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/countries.csv","8277","0610e90049702477a79b5e3445445e219ce6e24931f64af3888da1c9cc3bfe26","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/daily.csv","1836","ab260cefa45932fe9b00964d980fd50a0cae0964f66101ce163032447e623d5e","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/devices.csv","210","868862a55727fa05475125639bd78b78a750ab538c055f8ad52e94808c71e626","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/page-query-canonical.csv","2384789","1c2bcd4b12de6bd453b0aa1084d929cae5b1416acdb473dadff9efac0c97cbdc","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/page-query.csv","2779012","f6574f38192301a8a785e3dd3bdbc4d023e0b6e6ea461cad5275f470bfbc9075","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/pages-canonical.csv","181667","433407ac68504285af3d98e6d34c224d5aa8ae80c5be975f08c6db334cba71fa","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/pages.csv","219981","1b0b255a6c65ccb090a9f83748c4c4b6646db8486c6b2d756ab9eab7a461fcf0","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/queries.csv","654091","cda8f5c5f5774ecc16496f5308e4c8771dd1758d4e996950b3885ee5f23be9b7","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/summary.csv","83","3e3a1b38b7e389119b410b4b062151d86e6e07f0f3615513099a8c821c5a40e4","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-04_to_2026-09-02/summary.json","1204","fa9f9f154e59b409d883ce7f2d02371708b7e20b26b75b813b719cc89557f9ef","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/action-plan.md","8640","5d24acedadda3c531ddcd1e92c1a415ea4ada8549a0e114d62986e638dadd229","untracked","WIP","3","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/countries.csv","8321","49beea497064b13782717a7f8d8c2e7b7235228982e6bb6075ec13cf3a02d196","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/daily.csv","1716","7aa9573c2a9a7fb61ae031c6dd56688d3df122fb82af42448b8d07701e7360e5","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/devices.csv","209","58e01fd6e551bba45890e472fef68379679f74020a03725d1dae66b3283aa61d","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/page-query-canonical.csv","2327220","9df73d37c96c241aba151fcaf8ca6c725a005eef332b8ab22ecb304c504fc1ae","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/page-query.csv","2716061","440b4cd366adaf19e13a5ea1ce3c5c567cd9a9b32c4e1d7e2758a58e87ebe692","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/pages-canonical.csv","180816","6dc3a9e3faba13b134eb742fe9f6087a882c2a382141f2c7d9fd9edf903e6d31","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/pages.csv","219027","a74657c60f4ab5d0075ea75904fd01d1a4f7496eca8752735b459e8320bf01a9","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/queries.csv","639013","f4131763b48cc1aad140e09962bab51144c7cd0a20fad7e53e14e62b83e6f1ab","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/summary.csv","82","50782ec894bb116634ceecacc9b0107e4898f1c03eb37a7af31ed886423b1459","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-05_to_2026-09-01/summary.json","1161","5352bd64f8b1b84856a3786ab83654874427831724cc1cfa88f92355adea878e","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/action-plan.md","8408","20931c278ca611f398df8338600e3784f80532499989243433602ba504708b99","untracked","WIP","3","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/countries.csv","6468","aa0a625f6c337f29830a27d48352e7119366dff47e4088ded488bb3ec838b53a","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/daily.csv","454","a999566c0f970306ae44d653cb7998d8e2aaae3a72340715d75c295c57fd4518","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/devices.csv","206","6c36956b3a18edaeef422889b5bc73d3b858eef1ad5feb9af83e200f60119322","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/page-query-canonical.csv","1199969","f235ee49204b535e35d094ff12c2569ed7fa98bd960e463ce38f6d1ef30d9d48","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/page-query.csv","1473004","a8b36d7ba6844c4def777e3e09723c9e6da48d8b7432833dd61071bee6aa123b","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/pages-canonical.csv","151013","5afad91dde090a345be1ca4b5b5c875e0407f94e232534eb7f5a1b2dcd361299","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/pages.csv","177877","81712c65f5d62759173dc6696e1c53d0e47e73f25114e370b4f2a0b58b2b2a18","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/queries.csv","335980","b62771cbf1d1a529c5a9bef9ebdd980684a4a9a2031584ffe9fed790d073de3b","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/summary.csv","82","2af1ab10d218b36271b55ddb5d8ae8d9e6f083d484a75f4a573aa5a96d054c0f","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-19_to_2026-08-25/summary.json","1155","4948e65295cf68021ae9a1497e86161782d46bc3d919a75a0b4177ff214a0e37","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/action-plan.md","8702","604b87f86862d980690b178ac2bc318963061438a20d01c4951da1458afb590b","untracked","WIP","3","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/countries.csv","6307","3dd404b41ed5103818d45092a211053146db5d2e445e4a7613223ef2f5a814c9","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/daily.csv","456","3dbcaab3f18642b033466f38b8d69b468c92a75d4be7502e5c572e2fa7cbc2ea","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/devices.csv","209","2ddae23dd5b4e385d5caf925b1d9c0a4045515e9ceb7c639c9bde7558abdb7c6","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/page-query-canonical.csv","1342956","30c11bf6865b4325f7d4c3ee1745eb929985fe76fb376152c78a7ed125b47057","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/page-query.csv","1636048","ffe6d875f299da221df7930c117d16c3a1d10f4f979931e6553a7a728b856025","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/pages-canonical.csv","153333","210bfb3cea87907bfbf009693c9fcd294ec22aeb1d7ffcbfa8e30b98955bb049","untracked","RAW","2","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/pages.csv","184658","53996904496873ba83a838bc59b03b562ab9251ae86d5f1daf9b5e82bb4e77e4","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/queries.csv","364349","07083630da670de023958b94537ed6161558cd6e3481da55b6761ccd5081baef","untracked","RAW","4","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/summary.csv","82","ac3ea72e209ae03d66d04802d23974b79a7663428ce610369c0c9519eaa32bfe","untracked","RAW","1","NO"
"marketing/seo/search-console/web/2026-08-26_to_2026-09-01/summary.json","1156","3ad9de2b9373a4534149b0f54288f9a374197a6cb89204b21b1a29abc57472f6","untracked","RAW","2","NO"
